link,title,price,address,owner,baths,postDate,furnished,pets,beds,sizeSF,sizeAC
http://www.kijiji.ca//v-house-rental/guelph/3-bedroom-full-house-southend-1495-plus-utilities/1137448799,3 Bedroom Full House Southend $1495 plus utilities,"$1,495.00","11 Kneviitt, Guelph  ON",Professional,1 bathroom,25-Feb-16,No,No,3 bedrooms,1200,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent-close-to-uofg/1139172731,Room for Rent - Close to UofG,$425.00,"354 Ironwood Road, Guelph N1G 3N8 ON",,,25-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/beautiful-master-bedroom-sublet-may-1st-august-31st/1143078619,Beautiful Master Bedroom SUBLET - May 1st - August 31st,$475.00,"Dougall Street, N1E0G8, Guelph, ON",,,25-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/beautiful-master-bedroom-sublet-may-1st-august-31st/1143079571,Beautiful Master Bedroom SUBLET May 1st - August 31st,$475.00,"Dougall Street, Guelph N1E0G8 ON",Owner,1 bathroom,25-Feb-16,Yes,No,1 bedroom,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/roommate-wanted-uog-students/1143082063,Roommate wanted UoG students ,$480.00,Guelph,,,25-Feb-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/one-bedroom-apartment-for-rent/1143084643,one bedroom apartment for rent,$775.00,"victoria rd s, n1l1c6, guelph, ON",Owner,1 bathroom,25-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/two-rooms-in-shared-house-near-university/1143088087,Two rooms in shared house near university,$515.00,"Guelph, on",,,25-Feb-16,No,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/regency-court-kathleen-1br/1133459667,Regency Court Kathleen 1BR,"$1,095.00","316 Kathleen Street, Guelph, ON, N1H 4Y9",Professional,1 bathroom,25-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent-available-now/1143089211,Room for rent. Available now. ,$400.00,"Wilsonview Ave, Guelph, ON N1G, Canada",,,25-Feb-16,Yes,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/commerical-pad-site-for-lease/1143427905,Commerical Pad Site for Lease,$10.00,"6484 Wellington County Rd 7, Centre Wellington, ON N0B 1S0",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/needed-3-bedroom-house/1143077159,Wanted: Needed-3 Bedroom House,"$1,300.00",", Guelph, ON",Owner,1.5 bathrooms,25-Feb-16,No,Yes,3 bedrooms,,
http://www.kijiji.ca//v-other-real-estate/guelph/mill-street-commercial-unit-for-lease/1143428600,Mill Street Commercial Unit For Lease,$790.00,"45 Mill St. W. #3, Elora, N0B 1S0",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/unique-charming-retail-space-in-eloras-historic-mews/1143429127,Unique Charming Retail Space in Elora's Historic Mews,$850.00,"45 Mill St. W. #5, Elora, N0B 1S0",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/commercial-space-in-elora/1143431054,Commercial Space in Elora,"$1,000.00","54 Wellington Rd 7, #3, Centre Wellington, Ontario, N0B 1S0",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/922-sq-ft-commercial-unit/1143433664,922 Sq Ft Commercial Unit,"$1,500.00","45 Mill St. W. #8, Elora, Ontario, N0B 1S0",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/rolling-24-acre-building-lot/1143434462,Rolling 24 Acre Building Lot,"$319,900.00","Pt. Lt. 5 Concession 10, Orton, Ontario, L0N 1N0",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/fergus-commercial-building/1143435352,Fergus Commercial Building,"$1,500,000.00","108 St Andrew St W, Fergus, Ontario N1M 1N5",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/commercial-development-site/1143436366,Commercial Development Site,"$1,925,000.00","875 St David St N, Fergus, Ontario",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/located-at-the-south-end-of-elora/1143437067,Located at the South end of Elora,"$1,200.00","66 Wellinton Rd. 7, #3 & 34, Elora, Ontario, N0b 1S0",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-house-for-sale/guelph/large-ranch-bungalow-located-on-3-73-acre-lot/1143438510,Large Ranch Bungalow located on 3.73 Acre lot,"$579,900.00","6537 Gerrie Road, Elora N0B 1S0 ON",Professional,1 bathroom,27-Feb-16,,,3 bedrooms,1840,
http://www.kijiji.ca//v-house-for-sale/guelph/large-century-old-victorian-home-with-coach-house/1143439565,Large Century Old Victorian Home with Coach House.,"$530,000.00","220-230 St. David St. S., Fergus N1M 2L5 ON",Professional,6 or more bathrooms,27-Feb-16,,,6 or more bedrooms,4100,
http://www.kijiji.ca//v-house-for-sale/guelph/elora-bungalow-on-large-lot-with-in-ground-pool/1143440318,Elora Bungalow on Large Lot with in-ground pool,"$599,900.00","43 Sophia Street, Elora N0B 1S0 ON",Professional,2 bathrooms,27-Feb-16,,,5 bedrooms,2050,
http://www.kijiji.ca//v-condo-for-sale/guelph/elora-allan-suites-condo/1143441386,Elora Allan Suites Condo,"$449,900.00","6492 Gerrie Road #103, Elora N0B 1S0 ON",Professional,2 bathrooms,27-Feb-16,,,2 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/great-piece-of-property/1143444274,Great Piece Of Property,"$1,350,000.00","7707 Sideroad 10, Fergus N1M 2W3 ON",Professional,2.5 bathrooms,27-Feb-16,,,5 bedrooms,3700,
http://www.kijiji.ca//v-house-rental/guelph/2-students-looking-for-housing-near-campus/1143441133,Wanted: 2 Students looking for housing near campus,"$1,100.00",", Guelph  ON",Owner,1 bathroom,27-Feb-16,Yes,No,2 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/2-students-looking-for-housing-near-campus/1143441455,Wanted: 2 Students looking for housing near campus,"$1,100.00",", Guelph  ON",,,27-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/looking-for-2-bedroom-apartment-near-uog/1143440814,Wanted: Looking for 2 bedroom apartment near UoG,"$1,100.00",", Guelph  ON",Owner,1 bathroom,27-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/beautiful-wrighthaven-built-family-home/1143445827,Beautiful Wrighthaven-built Family Home,"$459,900.00","114 York St. E., Elora N0B 1S0 ON",Professional,3 bathrooms,27-Feb-16,,,3 bedrooms,1682,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/2-den-865sqft-south-end-condo/1143445983,2+den 865sqft SOUTH END CONDO,"$1,400.00",", 43 WATERFORD DRIVE  ON",Owner,1 bathroom,27-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-house-for-sale/guelph/fergus-bungalow-in-mature-sought-after-location/1143447364,"Fergus Bungalow in Mature, Sought after location!","$439,900.00","640 Perth Street, Fergus N1M 2S9 ON",Professional,3 bathrooms,27-Feb-16,,,3 bedrooms,1700,
http://www.kijiji.ca//v-real-estate-service/guelph/drone-photo-video-service/1143174710,Drone Photo & Video Service,,n3c2v4,,,26-Feb-16,,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/niagara-falls-:-675-000/1143180479,"NIAGARA FALLS : $ 675,000.",Please Contact,3 Carn Castle Gate,,,26-Feb-16,,,,,
http://www.kijiji.ca//v-house-for-sale/guelph/stunning-custom-built-5-bedroom-4-bath-wrighthaven-home/1138804640,Stunning Custom Built 5 bedroom 4 bath Wrighthaven Home,"$895,000.00","128 Lamond St, Fergus, ON",Professional,3.5 bathrooms,26-Feb-16,,,5 bedrooms,3575,
http://www.kijiji.ca//v-room-rental-roommate/guelph/casually-looking-for-a-room-for-august-sept-2016-onwards/1143195949,Wanted: casually looking for a room for August/Sept 2016 onwards,Please Contact,", Guelph  ON",,,26-Feb-16,No,,,,
http://www.kijiji.ca//v-1-bedroom-den-apartments-condos/guelph/legal-accessory-apprtment/1143193807,legal accessory Apprtment,$850.00,"B 2 Aspen Valley Crescent, guelph m1g3z7 ON",Owner,1 bathroom,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/pie-shaped-lot-quiet-court-in-family-friendly-east-kitchener/1143206758,"Pie Shaped Lot, Quiet Court in Family Friendly East Kitchener","$534,900.00","314 Chandos Court, Kitchener N2A 3C2 ON",Professional,3 bathrooms,26-Feb-16,,,4 bedrooms,2322,
http://www.kijiji.ca//v-room-rental-roommate/guelph/guelph-student-rental-545-all-in-3-bedrooms-available/1143200441,GUELPH STUDENT RENTAL - $545 ALL-IN - 3 BEDROOMS AVAILABLE,$545.00,", Guelph, N1G2Z8, ON",,,26-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/gorgeous-new-5-bedroom-3-bath-downtown-university-of-guelph/1143204829,Gorgeous NEW 5 Bedroom 3 Bath Downtown & University of Guelph!,"$2,600.00","142 York Road, Guelph  ON",Owner,3 bathrooms,26-Feb-16,No,,5 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/elora-salem-home-for-rent-2-bedrooms/1143210573,Elora (Salem) Home for Rent - 2 bedrooms,"$1,200.00","488 Water St, Elora, ON N0B 1S0, Canada",Owner,1 bathroom,26-Feb-16,No,No,2 bedrooms,1000,
http://www.kijiji.ca//v-house-rental/guelph/clean-and-ready/1143228469,Clean and Ready!,$900.00,"Bushmills Cr,, Guelph  ON",Owner,1 bathroom,26-Feb-16,No,No,1 bedroom,600,
http://www.kijiji.ca//v-house-rental/guelph/young-hard-working-couple-looking-for-a-place/1143209447,Wanted: Young hard working couple looking for a place ,"$1,200.00",Fergus,Owner,1 bathroom,26-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/close-to-a-bus-stop-great-place-student-friendly/1143230944,"Close to a Bus Stop, Great place, Student Friendly",$475.00,"597 College Ave W, Guelph  ON",,,26-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/wanted:-one-bedroom-or-bachelor-studio-summer-sublet/1143228662,Wanted: WANTED: One Bedroom or Bachelor/Studio Summer Sublet,Please Contact,", Guelph  ON",,,26-Feb-16,Yes,,,,
http://www.kijiji.ca//v-house-for-sale/guelph/older-home-in-mature-area-wanted/1143232142,Older Home in Mature Area Wanted!!!,"$400,000.00",", Guelph   ON",Owner,1 bathroom,26-Feb-16,,,3 bedrooms,1000,
http://www.kijiji.ca//v-real-estate-service/guelph/buying-or-selling-hi-im-cynthia/1057573712,"Buying OR Selling?  Hi, I'm Cynthia...",,"50 Main St S, Guelph/Eramosa, ON N0B",,,26-Feb-16,,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/spacious-townhouse/1143242801,Spacious Townhouse,$500.00,"66 Rodgers Road, Guelph N1G4Y5 ON",,,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/downtown-bungalow-one-room-left/1143263226,Downtown Bungalow One room left,$500.00,"119 Suffolk, N1h 2j4, Guelph, ON",,,26-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/beautiful-3-bedroom-townhouse-condo/1143215166,Beautiful 3 Bedroom Townhouse Condo,"$1,550.00","35 Mountford Dr., N1E0G6, Guelph, ON",Owner,1.5 bathrooms,26-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/i-am-renting-2-baddroom-for-rent-in-mount-forest-ontario/1143264246,i am renting 2 baddroom for rent in mount forest ontario.,$695.00,", mount forest  ON",Owner,1 bathroom,26-Feb-16,Yes,Yes,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent-4-8months/1143231063,room for rent 4-8months,$500.00,", Guelph  ON",,,26-Feb-16,Yes,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/1b-unit-available-now/1093126972,1B Unit Available Now,"$1,100.00","444 Victoria Road North, Guelph, ON, N1E 5J8",Professional,1 bathroom,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-commercial-office-space/guelph/office-space-available-immediately-317-speedvale-ave-e/1143290116,Office space available immediately 317 Speedvale Ave. E.,Please Contact,"Guelph, ON  N1E3P7",Owner,,26-Feb-16,No,,,,
http://www.kijiji.ca//v-short-term-rental/guelph/looking-for-a-1-or-2-bedroom-apartment-for-april-or-may-1/1143298468,Wanted: Looking for a 1 or 2 bedroom apartment for April or May 1,"$1,000.00",", Guelph   ON",Owner,1 bathroom,26-Feb-16,No,Yes,1 bedroom,,
http://www.kijiji.ca//v-house-rental/guelph/beautiful-detached-home-guelph-south-end-in-westminister-woods/1114922531,Beautiful detached home - Guelph South End in Westminister Woods,"$1,750.00","24 Laughland Ln, Guelph, ON N1L 0C5",Owner,2.5 bathrooms,26-Feb-16,No,No,3 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/now:-one-large-bedroom-available-for-rent-april-1st/1143302033,NOW: One Large Bedroom Available For Rent(APRIL 1'ST),$800.00,", guelph n1k1w3 ON",,,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-land-for-sale/guelph/premium-waterfront-property-12-winona-park-road/1127990668,Premium Waterfront Property-12 WINONA PARK ROAD,"$780,888.00","12 WINONA PARK ROAD, L8E 5E9, HAMILTON, ON",Professional,,26-Feb-16,,,,,70 x 345
http://www.kijiji.ca//v-house-rental/guelph/now:-one-large-bedroom-available-for-rent-april-1st/1143302647,NOW: One Large Bedroom Available For Rent(APRIL 1'ST),$800.00,", guelph n1k1w3 ON",Owner,1 bathroom,26-Feb-16,No,No,1 bedroom,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-available-for-quiet-mature-female/1143316953,room available for quiet mature female,Please Contact,"50 Fife Rd, Guelph, ON N1H 6Y2, Canada",,,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/old-university-summer-subletting/1143310656,Old University Summer Subletting,$500.00,"212 Edinburgh Rd S., Guelph N1G 2J4 ON",Owner,2 bathrooms,26-Feb-16,No,No,6 or more bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent-in-cozy-student-house-380/1143316970,Room for Rent in Cozy Student House 380,$380.00,"McCurdy Road, Guelph  ON",,,26-Feb-16,Yes,,,,
http://www.kijiji.ca//v-real-estate-service/guelph/before-considering-a-move-plan-a-home-inspection/1129640730,Before Considering A Move Plan A Home Inspection,,"Cambridge, ON N3C 3T5",,,26-Feb-16,,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-for-female-tenant-to-share-house/1143318792,Looking for female tenant to share house,$450.00,", Guelph  ON",,,26-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/uog-students:-room-for-rent-in-cozy-student-house/1143319322,UoG Students: Room for Rent in Cozy Student House,$400.00,"38, GUELPH N1G4Z9 ON",,,26-Feb-16,Yes,,,,
http://www.kijiji.ca//v-bachelor-studio-apartments-condos/guelph/bachelor-studio-1-bedroom-wanted-may-or-septemebr/1129687832,Wanted: BACHELOR / STUDIO 1 BEDROOM WANTED MAY OR SEPTEMEBR,Please Contact,"Guelph, ON",Owner,1 bathroom,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/cozy-home-for-rent-on-edinburgh/1143330764,Cozy home for rent on Edinburgh,$450.00,"Southcreek Trail, Guelph, ON N1G, Canada",,,26-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-land-for-sale/guelph/lo/1143213755,Wanted: Lo,"$15,000.00",",   ON",Owner,,26-Feb-16,,,,,Land
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/looking-for-a-2-bedroom-apartment/1143332905,Wanted: Looking for a 2 bedroom apartment,Please Contact,", Guelph  ON",Owner,1 bathroom,26-Feb-16,No,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/looking-to-sublet-room-from-fall-semester-sept-dec/1143335791,Wanted: Looking to sublet room from Fall Semester (Sept - Dec),Please Contact,", Guelph  ON",Owner,1 bathroom,26-Feb-16,Yes,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/master-bedroom-with-5pc-ensuite-elmira-willow-in-new-house/1143336423,Master bedroom with 5pc Ensuite (Elmira&Willow) in New House,$700.00,"WESTRA DRIVE, N1K0B8, GUELPH, ON",,,26-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/right-across-from-campus/1143283317,RIGHT ACROSS FROM CAMPUS,Please Contact,", Guelph, ON",,,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/shared-accommodations/1143283630,Shared accommodations ,"$1,250.00","Hillsburgh, Erin, ON N0B, Canada",,,26-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-condo-for-sale/guelph/vip-launch-mississauga-close-to-403-credi-valley-hospital/1143341468,VIP Launch..Mississauga..Close to 403/Credi Valley Hospital,Please Contact,", Mississauga, ON",Professional,1 bathroom,26-Feb-16,,,1 bedroom,,
http://www.kijiji.ca//v-house-rental/guelph/gordon-terrace-4-bed-4-bath/1143263263,"Gordon Terrace (4 Bed, 4 Bath)",$650.00,"803 Gordon Street, Guelph N1L  ON",Owner,4 bathrooms,26-Feb-16,No,Yes,4 bedrooms,1314,
http://www.kijiji.ca//v-room-rental-roommate/guelph/4-month-summer-sublet-from-may-1-august-31-450incl/1140649474,4 MONTH SUMMER SUBLET FROM MAY 1 - AUGUST 31 // $450INCL,$450.00,"159 Ironwood, Guelph N1G 3P5 ON",,,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/sublets-needed-for-the-summer/1143226879,Sublets needed for the summer,$425.00,"17 Steffler, Guelph N1G 3L2 ON",Owner,1 bathroom,26-Feb-16,Yes,No,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/1-furnished-bedroom-for-rent/1143343978,1 furnished bedroom for rent,$500.00,", GUELPH N1L0C6 ON",,,26-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/aberdeen-place-fergus-premiere-luxury-rental-apartments/1133240924,Aberdeen Place Fergus' Premiere Luxury Rental Apartments,"$1,330.00","91 Westminster Cr, Fergus, ON, N1M 0C5",Professional,1 bathroom,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/orangeville-embassy-apartments-1br/1096123792,Orangeville - Embassy Apartments 1BR,$960.00,"8 First Avenue, Orangeville, ON, L9W 1H8",Professional,1 bathroom,26-Feb-16,No,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/joseph-street/1139493625,Joseph Street,"$1,560.00","24 Joseph St., Guelph, ON, N1E 3R2",Professional,1 bathroom,26-Feb-16,No,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/4-month-summer-sublet-from-may-1-august-31-440incl/1143345611,4 MONTH SUMMER SUBLET FROM MAY 1 - AUGUST 31 // $440INCL,$440.00,"159 Ironwood, Guelph N1G 3P5 ON",,,26-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/maplewood-apartments/1137323979,Maplewood Apartments,"$1,015.00","11 Delaware Avenue, Guelph, ON, N1E 3V3",Professional,1 bathroom,26-Feb-16,No,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/basement-for-rent-in-south-end-guelp/1143347160,Wanted: Basement for Rent in South end Guelp,$925.00,"Ray Crescent, Guelph, ON N1L, Canada",Owner,1 bathroom,26-Feb-16,No,,,,
http://www.kijiji.ca//v-house-rental/guelph/one-room-for-rent-in-brand-new-southend-home/1143353551,One Room for Rent in BRAND NEW Southend Home,$475.00,", Guelph  ON",Owner,2.5 bathrooms,26-Feb-16,No,No,4 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/beautiful-house-for-rent-in-guelph/1143361216,Beautiful House for Rent in Guelph,"$1,800.00","98 Pinnacle Cres, Guelph  ON",Owner,1.5 bathrooms,26-Feb-16,No,Yes,3 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/downtown-guelph-move-in-ready/1143362288,"DOWNTOWN GUELPH, MOVE IN READY!","$364,900.00","23 Stull, Guelph  ON",Professional,3 bathrooms,26-Feb-16,,,2 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/looking-for-an-apartment-or-house-for-may-1st/1143365316,Wanted: LOOKING FOR AN APARTMENT OR HOUSE FOR MAY 1st,"$1,200.00","Guelph, ON N1H 4N3, Canada",Owner,1.5 bathrooms,27-Feb-16,No,Yes,2 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/one-basement-room-for-rent/1143366801,One Basement Room For Rent,$450.00,"32 Oak Street, N1G 2M9, Guelph, ON",,,27-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/nice-house-for-rent-in-south-end/1143375676,Nice house for rent in south end,"$2,750.00","137 McElderry Road, Guelph N1G 4J9 ON",Owner,2 bathrooms,27-Feb-16,No,No,6 or more bedrooms,2000,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/avalon-on-the-parkway:-apartment-for-rent-in-guelph-pet/1143374673,Avalon on the Parkway: Apartment for rent in Guelph - Pet...,"$1,025.00","100  Silvercreek Pkwy North, Guelph, ON, N1H 7E9",Professional,1 bathroom,27-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-other-real-estate/guelph/holiday-debt-homeowners-put-all-your-bills-into-one-payment/1042508031,"Holiday Debt? HOMEOWNERS, Put ALL your BILLS into ONE Payment",Please Contact,"Guelph, ON",,,27-Feb-16,,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/private-yard-unit/1143394595,private yard unit,Please Contact,", Guelph  ON",Owner,1 bathroom,27-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/all-inclusive-guelph-student-co-op-rental/1143397298,ALL INCLUSIVE GUELPH STUDENT CO-OP RENTAL,$485.00,"Yewholme Drive, Guelph N1G 2N6 ON",,,27-Feb-16,No,No,,,
